Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price_NGN,Discount_Pct,Discount_Amount_NGN,Revenue_NGN,Cost_NGN,Profit_NGN,Profit_Margin_Pct,Sales_Channel,Region,Payment_Method,Order_Status
ORD-01158,2026-04-07,CUST-0271,Laptop Backpack,Accessories,1,38726.58,0,0.0,38726.58,31015.92,7710.66,19.91,Referral,Port Harcourt,Cash,Completed
ORD-02166,2026-04-08,CUST-0265,Skincare Set,Beauty,2,58491.67,0,0.0,0.0,73890.26,0.0,0.0,Instagram,Owerri,Transfer,Cancelled
ORD-01441,2026-04-08,CUST-0088,Water Bottle,Home & Office,3,18460.02,0,0.0,55380.06,35224.02,20156.04,36.4,WhatsApp,Lagos,Cash,Completed
ORD-02293,2026-04-08,CUST-0256,Desk Lamp,Home & Office,2,34578.35,0,0.0,69156.7,46869.71,-5262.54,-7.61,Instagram,Owerri,Transfer,Returned
ORD-02073,2026-04-08,CUST-0443,Wireless Earbuds,Electronics,4,43537.4,0,0.0,174149.6,140497.32,-6936.6,-3.98,Instagram,Benin,Transfer,Returned
ORD-02477,2026-04-08,CUST-0475,Running Shoes,Fashion,1,73877.84,0,0.0,0.0,48720.75,0.0,0.0,Instagram,Owerri,Transfer,Cancelled
ORD-00789,2026-04-09,CUST-0355,Perfume,Beauty,1,40491.89,0,0.0,40491.89,27067.15,13424.74,33.15,Website,Owerri,Cash,Completed
ORD-00618,2026-04-09,CUST-0314,Desk Lamp,Home & Office,3,32410.86,0,0.0,0.0,74719.32,0.0,0.0,Walk-in,Port Harcourt,Transfer,Cancelled
ORD-00887,2026-04-09,CUST-0440,Perfume,Beauty,1,42232.75,15,6334.91,35897.84,23433.54,12464.3,34.72,Referral,Ibadan,Transfer,Completed
ORD-00916,2026-04-09,CUST-0018,Perfume,Beauty,2,40214.94,0,0.0,80429.88,50926.47,-4454.86,-5.54,Walk-in,Ibadan,Transfer,Returned
ORD-00020,2026-04-09,CUST-0148,Power Bank,Electronics,1,31273.54,0,0.0,31273.54,22592.59,8680.95,27.76,Referral,Lagos,Card,Completed
ORD-00932,2026-04-09,CUST-0620,Sneakers,Fashion,1,82617.95,0,0.0,82617.95,63305.53,19312.42,23.38,Walk-in,Enugu,USSD,Completed
ORD-00826,2026-04-09,CUST-0607,Power Bank,Electronics,1,28484.66,5,1424.23,27060.43,18408.62,8651.81,31.97,Referral,Benin,Transfer,Completed
ORD-02508,2026-04-09,CUST-0303,Smart Watch,Electronics,2,82487.5,0,0.0,164975.0,114965.06,50009.94,30.31,Referral,Abuja,Cash,Completed
ORD-00770,2026-04-09,CUST-0310,Power Bank,Electronics,1,30355.53,15,4553.33,25802.2,20796.6,-1612.35,-6.25,Instagram,Abuja,Transfer,Returned
ORD-01661,2026-04-09,CUST-0021,Smart Watch,Electronics,2,82859.0,5,8285.9,157432.1,98305.01,59127.09,37.56,Instagram,Lagos,USSD,Completed
ORD-01128,2026-04-10,CUST-0097,Perfume,Beauty,1,40543.21,0,0.0,40543.21,33071.73,7471.48,18.43,Instagram,Benin,Card,Completed
ORD-01105,2026-04-10,CUST-0474,Perfume,Beauty,1,40643.22,15,6096.48,0.0,21798.34,0.0,0.0,Referral,Benin,Cash,Cancelled
ORD-01719,2026-04-10,CUST-0446,Perfume,Beauty,1,39374.35,0,0.0,39374.35,26663.66,12710.69,32.28,Instagram,Lagos,Card,Completed
ORD-01025,2026-04-10,CUST-0024,Desk Lamp,Home & Office,1,31658.51,0,0.0,0.0,21343.59,0.0,0.0,Referral,Enugu,Cash,Cancelled
ORD-01182,2026-04-10,CUST-0357,Running Shoes,Fashion,2,73814.74,0,0.0,147629.48,114465.06,33164.42,22.46,WhatsApp,Abuja,Card,Completed
ORD-00210,2026-04-11,CUST-0407,Smart Watch,Electronics,1,87656.18,10,8765.62,78890.56,52280.95,26609.61,33.73,Referral,Ibadan,Transfer,Completed
ORD-00894,2026-04-11,CUST-0276,Office Chair,Home & Office,1,133841.03,0,0.0,133841.03,93813.06,40027.97,29.91,Walk-in,Abuja,USSD,Completed
ORD-01460,2026-04-11,CUST-0579,Hoodie,Fashion,4,45882.1,15,27529.26,155999.14,109428.25,46570.89,29.85,Instagram,Port Harcourt,USSD,Completed
ORD-00640,2026-04-11,CUST-0615,Smart Watch,Electronics,1,83413.96,0,0.0,83413.96,55358.56,28055.4,33.63,Walk-in,Enugu,Transfer,Completed
ORD-02229,2026-04-11,CUST-0560,Desk Lamp,Home & Office,2,31544.46,5,3154.45,59934.47,46893.98,-4343.1,-7.25,Instagram,Port Harcourt,USSD,Returned
ORD-01335,2026-04-11,CUST-0650,Desk Lamp,Home & Office,1,33570.62,10,3357.06,0.0,23846.65,0.0,0.0,Referral,Ibadan,USSD,Cancelled
ORD-02144,2026-04-11,CUST-0057,Perfume,Beauty,1,41151.08,0,0.0,41151.08,26520.76,14630.32,35.55,Referral,Owerri,Cash,Completed
ORD-00500,2026-04-11,CUST-0347,Perfume,Beauty,2,38682.08,0,0.0,77364.16,60037.88,17326.28,22.4,WhatsApp,Lagos,Card,Completed
ORD-01436,2026-04-12,CUST-0159,Skincare Set,Beauty,4,62295.96,0,0.0,0.0,202177.64,0.0,0.0,Instagram,Owerri,USSD,Cancelled
ORD-02904,2026-04-12,CUST-0534,Sneakers,Fashion,1,81482.47,15,12222.37,69260.1,56256.11,-3066.51,-4.43,WhatsApp,Enugu,Cash,Returned
ORD-02919,2026-04-12,CUST-0690,Running Shoes,Fashion,2,66637.5,0,0.0,133275.0,85956.99,47318.01,35.5,WhatsApp,Ibadan,Cash,Completed
ORD-00734,2026-04-13,CUST-0413,Wireless Earbuds,Electronics,1,48161.9,0,0.0,48161.9,36668.58,11493.32,23.86,Referral,Port Harcourt,Card,Completed
ORD-02837,2026-04-13,CUST-0477,Smart Watch,Electronics,1,87367.45,5,4368.37,0.0,61162.0,0.0,0.0,WhatsApp,Owerri,Transfer,Cancelled
ORD-01914,2026-04-13,CUST-0317,Office Chair,Home & Office,1,123984.58,15,18597.69,105386.89,79060.58,26326.31,24.98,Instagram,Enugu,Cash,Completed
ORD-01145,2026-04-13,CUST-0245,Office Chair,Home & Office,2,133658.52,0,0.0,267317.04,203108.95,64208.09,24.02,Referral,Abuja,Transfer,Completed
ORD-02460,2026-04-13,CUST-0625,Skincare Set,Beauty,2,55805.73,10,11161.15,100450.31,72171.85,28278.46,28.15,Website,Benin,Card,Completed
ORD-01895,2026-04-14,CUST-0490,Smart Watch,Electronics,1,87630.11,0,0.0,87630.11,60730.53,26899.58,30.7,Website,Lagos,Cash,Completed
ORD-01612,2026-04-14,CUST-0135,Running Shoes,Fashion,1,73072.72,0,0.0,73072.72,59470.12,13602.6,18.62,Website,Lagos,Transfer,Completed
ORD-00216,2026-04-14,CUST-0020,Hoodie,Fashion,2,42583.03,0,0.0,85166.06,58858.15,26307.91,30.89,Website,Benin,Cash,Completed
ORD-02139,2026-04-15,CUST-0191,Laptop Backpack,Accessories,1,35631.49,0,0.0,35631.49,29073.31,6558.18,18.41,Walk-in,Lagos,Card,Completed
ORD-02281,2026-04-15,CUST-0040,Skincare Set,Beauty,2,60764.9,0,0.0,121529.8,90515.9,31013.9,25.52,Walk-in,Abuja,USSD,Completed
ORD-00171,2026-04-15,CUST-0669,Power Bank,Electronics,1,30419.63,0,0.0,30419.63,20593.32,9826.31,32.3,Referral,Port Harcourt,USSD,Completed
ORD-01904,2026-04-15,CUST-0181,Wireless Earbuds,Electronics,2,43755.22,0,0.0,87510.44,56160.63,31349.81,35.82,Referral,Ibadan,Card,Completed
ORD-00026,2026-04-15,CUST-0027,Sneakers,Fashion,1,79351.74,20,15870.35,63481.39,45538.28,17943.11,28.27,Instagram,Ibadan,Transfer,Completed
ORD-01203,2026-04-15,CUST-0329,Office Chair,Home & Office,1,120537.17,15,18080.58,0.0,81202.76,0.0,0.0,Walk-in,Ibadan,USSD,Cancelled
ORD-02842,2026-04-15,CUST-0619,Perfume,Beauty,1,41229.95,0,0.0,0.0,31803.54,0.0,0.0,WhatsApp,Ibadan,Cash,Cancelled
ORD-02767,2026-04-16,CUST-0433,Water Bottle,Home & Office,2,19187.45,20,7674.98,30699.92,20869.31,9830.61,32.02,Instagram,Port Harcourt,Cash,Completed
ORD-00103,2026-04-16,CUST-0053,Sneakers,Fashion,1,79699.4,0,0.0,79699.4,58213.19,21486.21,26.96,Referral,Port Harcourt,USSD,Completed
ORD-01339,2026-04-16,CUST-0125,Hoodie,Fashion,2,45145.94,0,0.0,90291.88,56596.68,33695.2,37.32,Instagram,Ibadan,Transfer,Completed
ORD-00698,2026-04-16,CUST-0304,Sneakers,Fashion,2,75261.39,0,0.0,150522.78,115276.7,35246.08,23.42,WhatsApp,Abuja,Card,Completed
ORD-01961,2026-04-16,CUST-0397,Wireless Earbuds,Electronics,3,44407.99,0,0.0,133223.97,98633.88,-17216.15,-12.92,Instagram,Owerri,Card,Returned
ORD-01946,2026-04-16,CUST-0190,Smart Watch,Electronics,1,87979.6,10,8797.96,0.0,59731.03,0.0,0.0,WhatsApp,Lagos,USSD,Cancelled
ORD-02487,2026-04-16,CUST-0030,Wireless Earbuds,Electronics,2,47916.85,0,0.0,95833.7,62507.28,33326.42,34.78,Instagram,Lagos,Cash,Completed
ORD-02835,2026-04-16,CUST-0279,Laptop Backpack,Accessories,1,35741.5,20,7148.3,28593.2,22302.8,6290.4,22.0,Walk-in,Enugu,Transfer,Completed
ORD-00418,2026-04-16,CUST-0149,Laptop Backpack,Accessories,1,39095.99,0,0.0,39095.99,25729.93,-6403.38,-16.38,Website,Owerri,Card,Returned
ORD-00835,2026-04-17,CUST-0412,Office Chair,Home & Office,1,116570.96,0,0.0,116570.96,73537.9,43033.06,36.92,WhatsApp,Benin,Card,Completed
ORD-00227,2026-04-17,CUST-0314,Sneakers,Fashion,1,81884.73,10,8188.47,0.0,54895.25,0.0,0.0,Walk-in,Abuja,Card,Cancelled
ORD-02431,2026-04-18,CUST-0149,Hoodie,Fashion,1,42613.21,10,4261.32,38351.89,29760.79,8591.1,22.4,Walk-in,Benin,Cash,Completed
ORD-02286,2026-04-18,CUST-0338,Power Bank,Electronics,1,29968.14,0,0.0,29968.14,21718.51,8249.63,27.53,Walk-in,Ibadan,Card,Completed
ORD-01998,2026-04-18,CUST-0532,Office Chair,Home & Office,1,129071.86,0,0.0,129071.86,86154.86,42917.0,33.25,Walk-in,Port Harcourt,Card,Completed
ORD-02189,2026-04-18,CUST-0325,Power Bank,Electronics,2,29892.98,5,2989.3,0.0,36153.89,0.0,0.0,Instagram,Ibadan,USSD,Cancelled
ORD-00930,2026-04-18,CUST-0040,Perfume,Beauty,1,40987.01,0,0.0,40987.01,32177.33,8809.68,21.49,Walk-in,Enugu,Card,Completed
ORD-00340,2026-04-19,CUST-0098,Laptop Backpack,Accessories,1,37237.6,0,0.0,37237.6,25055.51,12182.09,32.71,Website,Port Harcourt,USSD,Completed
ORD-00332,2026-04-19,CUST-0419,Laptop Backpack,Accessories,2,39283.43,0,0.0,78566.86,49107.33,29459.53,37.5,Instagram,Lagos,Transfer,Completed
ORD-02175,2026-04-19,CUST-0175,Sneakers,Fashion,1,79148.08,0,0.0,79148.08,52564.55,-5741.58,-7.25,Referral,Port Harcourt,Cash,Returned
ORD-00286,2026-04-19,CUST-0567,Perfume,Beauty,1,39775.85,0,0.0,39775.85,31052.87,-1773.52,-4.46,WhatsApp,Enugu,Card,Returned
ORD-00965,2026-04-20,CUST-0457,Desk Lamp,Home & Office,1,34077.14,0,0.0,0.0,23005.11,0.0,0.0,Website,Lagos,Transfer,Cancelled
ORD-00979,2026-04-20,CUST-0348,Hoodie,Fashion,2,43933.44,0,0.0,87866.88,58165.99,-11434.21,-13.01,Website,Owerri,Transfer,Returned
ORD-02891,2026-04-20,CUST-0029,Laptop Backpack,Accessories,2,38276.96,0,0.0,76553.92,47568.51,28985.41,37.86,WhatsApp,Abuja,Transfer,Completed
ORD-00094,2026-04-20,CUST-0180,Smart Watch,Electronics,3,85779.87,0,0.0,257339.61,206527.88,-10758.64,-4.18,Walk-in,Lagos,Card,Returned
ORD-00467,2026-04-20,CUST-0685,Water Bottle,Home & Office,2,20103.19,5,2010.32,38196.06,30349.52,-3908.67,-10.23,WhatsApp,Ibadan,Card,Returned
ORD-02707,2026-04-20,CUST-0191,Laptop Backpack,Accessories,1,38921.84,5,1946.09,36975.75,25046.81,11928.94,32.26,Instagram,Lagos,Cash,Completed
ORD-01709,2026-04-20,CUST-0240,Skincare Set,Beauty,1,60864.42,20,12172.88,48691.54,38726.82,9964.72,20.46,Instagram,Abuja,USSD,Completed
ORD-02721,2026-04-20,CUST-0647,Perfume,Beauty,1,41527.96,10,4152.8,37375.16,28955.37,-2584.04,-6.91,Referral,Benin,Transfer,Returned
ORD-01577,2026-04-21,CUST-0390,Smart Watch,Electronics,2,87482.76,0,0.0,174965.52,119098.28,55867.24,31.93,Walk-in,Abuja,Cash,Completed
ORD-02738,2026-04-21,CUST-0076,Smart Watch,Electronics,1,80520.73,10,8052.07,72468.66,53689.06,18779.6,25.91,Referral,Abuja,USSD,Completed
ORD-02817,2026-04-21,CUST-0605,Office Chair,Home & Office,1,122688.81,0,0.0,122688.81,92447.84,30240.97,24.65,Referral,Lagos,Cash,Completed
ORD-01532,2026-04-21,CUST-0616,Wireless Earbuds,Electronics,1,46133.41,5,2306.67,43826.74,29504.62,-7046.5,-16.08,WhatsApp,Enugu,Cash,Returned
ORD-01630,2026-04-21,CUST-0139,Hoodie,Fashion,1,43520.58,0,0.0,43520.58,28119.4,15401.18,35.39,Instagram,Ibadan,Transfer,Completed
ORD-02154,2026-04-22,CUST-0358,Sneakers,Fashion,1,80543.08,0,0.0,0.0,52193.01,0.0,0.0,Instagram,Benin,Cash,Cancelled
ORD-01234,2026-04-22,CUST-0005,Wireless Earbuds,Electronics,2,43274.29,0,0.0,86548.58,61438.12,25110.46,29.01,Instagram,Lagos,Cash,Completed
ORD-00120,2026-04-22,CUST-0359,Running Shoes,Fashion,1,71360.47,0,0.0,71360.47,49927.89,-6348.72,-8.9,Referral,Ibadan,Card,Returned
ORD-00097,2026-04-22,CUST-0114,Perfume,Beauty,1,40078.8,5,2003.94,38074.86,27624.44,-3179.72,-8.35,WhatsApp,Benin,USSD,Returned
ORD-01781,2026-04-22,CUST-0016,Wireless Earbuds,Electronics,4,44841.65,0,0.0,179366.6,136472.56,42894.04,23.91,Walk-in,Ibadan,Cash,Completed
ORD-01491,2026-04-22,CUST-0459,Office Chair,Home & Office,3,129708.99,15,58369.05,330757.92,225322.13,105435.79,31.88,Website,Enugu,USSD,Completed
ORD-02598,2026-04-22,CUST-0654,Office Chair,Home & Office,2,120562.4,0,0.0,241124.8,156046.67,85078.13,35.28,Website,Abuja,Transfer,Completed
ORD-01020,2026-04-23,CUST-0567,Wireless Earbuds,Electronics,2,48490.41,15,14547.12,82433.7,62965.8,19467.9,23.62,Referral,Lagos,Card,Completed
ORD-01508,2026-04-23,CUST-0245,Power Bank,Electronics,1,30122.84,10,3012.28,27110.56,17716.33,9394.23,34.65,Website,Owerri,Card,Completed
ORD-00889,2026-04-23,CUST-0640,Desk Lamp,Home & Office,1,34265.86,0,0.0,34265.86,22128.75,12137.11,35.42,Walk-in,Owerri,Card,Completed
ORD-01536,2026-04-24,CUST-0397,Running Shoes,Fashion,2,74788.6,0,0.0,149577.2,103631.82,45945.38,30.72,Referral,Port Harcourt,Transfer,Completed
ORD-02024,2026-04-24,CUST-0541,Skincare Set,Beauty,1,55816.46,20,11163.29,44653.17,30144.24,14508.93,32.49,WhatsApp,Port Harcourt,Transfer,Completed
ORD-02949,2026-04-24,CUST-0043,Water Bottle,Home & Office,1,18677.4,0,0.0,0.0,13167.05,0.0,0.0,Website,Abuja,Cash,Cancelled
ORD-02096,2026-04-24,CUST-0414,Laptop Backpack,Accessories,2,40568.91,0,0.0,81137.82,64907.79,16230.03,20.0,Walk-in,Abuja,Transfer,Completed
ORD-01006,2026-04-25,CUST-0497,Running Shoes,Fashion,1,68034.95,5,3401.75,64633.2,51087.99,-3646.39,-5.64,Website,Owerri,Card,Returned
ORD-01810,2026-04-25,CUST-0637,Laptop Backpack,Accessories,3,39390.63,0,0.0,118171.89,76780.74,-17286.08,-14.63,Instagram,Benin,USSD,Returned
ORD-00253,2026-04-25,CUST-0659,Wireless Earbuds,Electronics,1,46761.21,0,0.0,46761.21,37508.82,-3893.94,-8.33,Instagram,Owerri,Card,Returned
ORD-02103,2026-04-25,CUST-0132,Office Chair,Home & Office,1,130392.35,0,0.0,130392.35,91856.56,38535.79,29.55,WhatsApp,Enugu,Transfer,Completed
ORD-02231,2026-04-26,CUST-0523,Skincare Set,Beauty,1,56523.86,20,11304.77,0.0,35025.3,0.0,0.0,Walk-in,Benin,Card,Cancelled
ORD-00186,2026-04-26,CUST-0449,Sneakers,Fashion,1,76505.01,0,0.0,76505.01,61769.5,14735.51,19.26,WhatsApp,Port Harcourt,USSD,Completed
ORD-00410,2026-04-26,CUST-0614,Office Chair,Home & Office,2,125747.57,15,37724.27,213770.87,149097.59,64673.28,30.25,Walk-in,Ibadan,USSD,Completed
ORD-01471,2026-04-27,CUST-0172,Office Chair,Home & Office,1,128270.31,5,6413.52,121856.79,81956.35,39900.44,32.74,Walk-in,Lagos,Cash,Completed
ORD-02328,2026-04-27,CUST-0610,Wireless Earbuds,Electronics,1,44442.12,0,0.0,44442.12,34313.37,10128.75,22.79,Instagram,Owerri,Cash,Completed
ORD-02214,2026-04-28,CUST-0545,Running Shoes,Fashion,1,73888.09,0,0.0,73888.09,59797.76,14090.33,19.07,Website,Port Harcourt,Transfer,Completed
ORD-00636,2026-04-28,CUST-0039,Office Chair,Home & Office,1,132823.81,15,19923.57,112900.24,71250.1,41650.14,36.89,WhatsApp,Owerri,Cash,Completed
ORD-02670,2026-04-28,CUST-0352,Skincare Set,Beauty,1,57133.56,0,0.0,57133.56,42356.63,14776.93,25.86,Walk-in,Enugu,Cash,Completed
ORD-01927,2026-04-28,CUST-0107,Office Chair,Home & Office,1,129617.94,0,0.0,0.0,82723.89,0.0,0.0,Website,Benin,Card,Cancelled
ORD-00303,2026-04-29,CUST-0504,Sneakers,Fashion,2,79781.95,0,0.0,159563.9,125409.67,34154.23,21.4,Walk-in,Enugu,Cash,Completed
ORD-01631,2026-04-29,CUST-0644,Wireless Earbuds,Electronics,1,44949.16,10,4494.92,40454.24,26171.26,14282.98,35.31,WhatsApp,Ibadan,USSD,Completed
ORD-02021,2026-04-29,CUST-0019,Wireless Earbuds,Electronics,4,46683.15,0,0.0,186732.6,142527.76,44204.84,23.67,Instagram,Owerri,Card,Completed
ORD-02594,2026-04-29,CUST-0339,Wireless Earbuds,Electronics,1,44943.25,0,0.0,44943.25,28711.07,16232.18,36.12,Walk-in,Lagos,Card,Completed
ORD-02796,2026-04-30,CUST-0604,Desk Lamp,Home & Office,1,31492.2,0,0.0,0.0,22329.23,0.0,0.0,Referral,Ibadan,Transfer,Cancelled
ORD-00372,2026-04-30,CUST-0442,Power Bank,Electronics,1,31287.43,0,0.0,31287.43,20618.26,10669.17,34.1,Website,Benin,Cash,Completed
ORD-01118,2026-04-30,CUST-0635,Perfume,Beauty,2,42463.83,0,0.0,84927.66,68187.48,16740.18,19.71,WhatsApp,Benin,Transfer,Completed
ORD-02430,2026-04-30,CUST-0310,Hoodie,Fashion,1,42399.29,0,0.0,42399.29,32572.78,9826.51,23.18,Website,Port Harcourt,Card,Completed
ORD-00948,2026-04-30,CUST-0477,Skincare Set,Beauty,1,56833.35,10,5683.34,0.0,33094.45,0.0,0.0,WhatsApp,Lagos,USSD,Cancelled
ORD-02219,2026-04-30,CUST-0109,Water Bottle,Home & Office,1,18696.88,0,0.0,18696.88,13222.65,-840.06,-4.49,Instagram,Abuja,Cash,Returned
ORD-01849,2026-04-30,CUST-0327,Skincare Set,Beauty,1,56666.34,0,0.0,56666.34,42630.96,14035.38,24.77,Instagram,Port Harcourt,Cash,Completed
ORD-02123,2026-05-01,CUST-0124,Smart Watch,Electronics,1,84541.98,0,0.0,0.0,57845.97,0.0,0.0,Referral,Lagos,Card,Cancelled
ORD-01922,2026-05-01,CUST-0163,Smart Watch,Electronics,1,86379.4,0,0.0,86379.4,53576.94,32802.46,37.97,WhatsApp,Lagos,Transfer,Completed
ORD-00843,2026-05-01,CUST-0264,Laptop Backpack,Accessories,2,38884.16,15,11665.25,66103.07,46390.17,19712.9,29.82,Website,Benin,Card,Completed
ORD-02751,2026-05-01,CUST-0587,Skincare Set,Beauty,1,55774.35,0,0.0,0.0,36689.81,0.0,0.0,WhatsApp,Ibadan,Card,Cancelled
ORD-00859,2026-05-01,CUST-0143,Perfume,Beauty,2,38622.77,15,11586.83,65658.71,44078.82,21579.89,32.87,Website,Lagos,Cash,Completed
ORD-01768,2026-05-01,CUST-0551,Water Bottle,Home & Office,1,18325.48,0,0.0,18325.48,12452.97,5872.51,32.05,Walk-in,Owerri,Card,Completed
ORD-00954,2026-05-01,CUST-0221,Perfume,Beauty,2,40476.32,0,0.0,80952.64,63192.37,-7921.04,-9.78,Referral,Benin,Card,Returned
ORD-02409,2026-05-02,CUST-0118,Desk Lamp,Home & Office,2,31135.5,0,0.0,62271.0,50393.69,11877.31,19.07,WhatsApp,Lagos,USSD,Completed
ORD-02894,2026-05-02,CUST-0207,Water Bottle,Home & Office,1,20487.65,0,0.0,20487.65,13131.87,7355.78,35.9,Walk-in,Ibadan,Transfer,Completed
ORD-00277,2026-05-02,CUST-0147,Water Bottle,Home & Office,1,19922.31,0,0.0,19922.31,12489.14,-1502.08,-7.54,Instagram,Owerri,USSD,Returned
ORD-00858,2026-05-03,CUST-0331,Power Bank,Electronics,1,30546.31,0,0.0,30546.31,23457.25,-2969.12,-9.72,WhatsApp,Lagos,USSD,Returned
ORD-01601,2026-05-03,CUST-0637,Sneakers,Fashion,2,73668.2,0,0.0,0.0,117219.12,0.0,0.0,Referral,Enugu,Card,Cancelled
ORD-02366,2026-05-04,CUST-0504,Perfume,Beauty,1,38839.15,0,0.0,38839.15,31763.23,-1183.43,-3.05,Walk-in,Owerri,Transfer,Returned
ORD-02772,2026-05-04,CUST-0625,Water Bottle,Home & Office,1,19655.45,0,0.0,19655.45,13706.5,5948.95,30.27,Referral,Enugu,Cash,Completed
ORD-00010,2026-05-05,CUST-0048,Sneakers,Fashion,2,82045.59,10,16409.12,147682.06,104838.04,42844.02,29.01,Walk-in,Port Harcourt,USSD,Completed
ORD-00815,2026-05-05,CUST-0145,Office Chair,Home & Office,2,126548.67,0,0.0,253097.34,205830.18,47267.16,18.68,Referral,Enugu,USSD,Completed
ORD-01714,2026-05-05,CUST-0193,Running Shoes,Fashion,2,69021.28,0,0.0,138042.56,91872.48,46170.08,33.45,Instagram,Enugu,Transfer,Completed
ORD-01031,2026-05-05,CUST-0011,Power Bank,Electronics,1,29298.74,10,2929.87,26368.87,18729.32,7639.55,28.97,Referral,Port Harcourt,Card,Completed
ORD-01857,2026-05-05,CUST-0465,Desk Lamp,Home & Office,1,31032.45,0,0.0,31032.45,22164.85,-2783.6,-8.97,Website,Owerri,USSD,Returned
ORD-00439,2026-05-05,CUST-0116,Skincare Set,Beauty,2,57954.94,10,11590.99,104318.89,65770.79,38548.1,36.95,Instagram,Abuja,Cash,Completed
ORD-02789,2026-05-06,CUST-0604,Skincare Set,Beauty,1,60695.46,0,0.0,60695.46,40779.73,19915.73,32.81,Instagram,Lagos,Transfer,Completed
ORD-00213,2026-05-06,CUST-0112,Skincare Set,Beauty,1,61135.61,0,0.0,61135.61,40203.08,20932.53,34.24,Walk-in,Lagos,USSD,Completed
ORD-01639,2026-05-07,CUST-0083,Perfume,Beauty,1,39766.88,20,7953.38,31813.5,21454.94,-3021.72,-9.5,Instagram,Abuja,Transfer,Returned
ORD-00311,2026-05-07,CUST-0090,Hoodie,Fashion,1,46046.3,0,0.0,46046.3,32293.87,13752.43,29.87,Website,Owerri,Cash,Completed
ORD-01414,2026-05-07,CUST-0691,Skincare Set,Beauty,1,55578.59,15,8336.79,47241.8,37319.81,9921.99,21.0,Website,Ibadan,Cash,Completed
ORD-00415,2026-05-07,CUST-0511,Desk Lamp,Home & Office,1,30770.49,0,0.0,30770.49,20003.72,-3306.18,-10.74,Instagram,Port Harcourt,Transfer,Returned
ORD-02633,2026-05-07,CUST-0223,Office Chair,Home & Office,1,119125.73,0,0.0,119125.73,82749.1,-10171.7,-8.54,WhatsApp,Owerri,Transfer,Returned
ORD-02682,2026-05-07,CUST-0097,Smart Watch,Electronics,4,84744.61,15,50846.77,0.0,228148.02,0.0,0.0,Website,Owerri,Cash,Cancelled
ORD-02122,2026-05-07,CUST-0096,Laptop Backpack,Accessories,4,39023.96,0,0.0,156095.84,117389.95,38705.89,24.8,WhatsApp,Owerri,Transfer,Completed
ORD-00049,2026-05-07,CUST-0634,Wireless Earbuds,Electronics,1,42585.81,5,2129.29,40456.52,25671.79,14784.73,36.54,Instagram,Ibadan,Card,Completed
ORD-02518,2026-05-08,CUST-0030,Sneakers,Fashion,2,75622.0,5,7562.2,143681.8,115411.94,28269.86,19.68,Website,Benin,Card,Completed
ORD-00612,2026-05-08,CUST-0547,Water Bottle,Home & Office,1,19240.18,0,0.0,0.0,13588.23,0.0,0.0,WhatsApp,Ibadan,Transfer,Cancelled
ORD-02582,2026-05-08,CUST-0412,Running Shoes,Fashion,1,70242.21,0,0.0,70242.21,53533.8,16708.41,23.79,Instagram,Abuja,Card,Completed
ORD-02343,2026-05-08,CUST-0197,Office Chair,Home & Office,2,122266.08,0,0.0,0.0,186980.59,0.0,0.0,Walk-in,Ibadan,Card,Cancelled
ORD-00844,2026-05-08,CUST-0583,Skincare Set,Beauty,1,59198.73,0,0.0,59198.73,46300.56,-4931.32,-8.33,Website,Benin,Cash,Returned
ORD-00259,2026-05-09,CUST-0332,Power Bank,Electronics,1,31871.86,0,0.0,31871.86,22245.74,9626.12,30.2,Walk-in,Ibadan,Card,Completed
ORD-02640,2026-05-09,CUST-0108,Sneakers,Fashion,1,73895.98,0,0.0,73895.98,54501.34,-5988.57,-8.1,Referral,Ibadan,Card,Returned
ORD-00544,2026-05-09,CUST-0215,Desk Lamp,Home & Office,2,30801.05,0,0.0,61602.1,49080.66,12521.44,20.33,Referral,Enugu,USSD,Completed
ORD-00898,2026-05-09,CUST-0449,Power Bank,Electronics,1,31561.98,0,0.0,31561.98,25710.68,5851.3,18.54,Instagram,Abuja,Transfer,Completed
ORD-01384,2026-05-10,CUST-0604,Sneakers,Fashion,2,72914.49,0,0.0,145828.98,106498.62,39330.36,26.97,Website,Lagos,USSD,Completed
ORD-00634,2026-05-10,CUST-0449,Power Bank,Electronics,2,28707.09,0,0.0,57414.18,41273.57,16140.61,28.11,Instagram,Port Harcourt,USSD,Completed
ORD-02898,2026-05-11,CUST-0269,Water Bottle,Home & Office,1,19594.99,5,979.75,18615.24,13336.24,5279.0,28.36,Instagram,Port Harcourt,Cash,Completed
ORD-01654,2026-05-11,CUST-0086,Water Bottle,Home & Office,1,19461.42,0,0.0,0.0,15289.11,0.0,0.0,Referral,Enugu,Transfer,Cancelled
ORD-01129,2026-05-12,CUST-0694,Wireless Earbuds,Electronics,1,45213.52,0,0.0,45213.52,32452.27,12761.25,28.22,Referral,Enugu,Cash,Completed
ORD-01152,2026-05-12,CUST-0245,Running Shoes,Fashion,1,68593.67,15,10289.05,58304.62,41129.32,17175.3,29.46,Website,Benin,Card,Completed
ORD-00118,2026-05-12,CUST-0108,Laptop Backpack,Accessories,2,36567.89,0,0.0,73135.78,58303.52,14832.26,20.28,Instagram,Benin,Cash,Completed
